,Area Type,Area Name,Year,Month,Date,Industry Title,Industry Current Employment,Regional Labor Force,Regional Employment,Regional Unemployment,Regional Unemployment Rate
3955,State,California,2014,January,01/1/2014,"Automotive Parts, Accessories and Tire S",51800,18496400,16922600,1573700,8.5
3956,State,California,2014,January,01/1/2014,"Apparel, Piece Gds & Notions Merch whole",37200,18496400,16922600,1573700,8.5
3957,State,California,2014,January,01/1/2014,            Investigation and Security Services,127100,18496400,16922600,1573700,8.5
3958,State,California,2014,January,01/1/2014,ResidualOther Support Services,29800,18496400,16922600,1573700,8.5
3959,State,California,2014,January,01/1/2014,        Private Educational Services,327900,18496400,16922600,1573700,8.5
3960,State,California,2014,January,01/1/2014,        Health Care and Social Assistance,2005300,18496400,16922600,1573700,8.5
3961,State,California,2014,January,01/1/2014,          Ambulatory Health Care Services,712200,18496400,16922600,1573700,8.5
3962,State,California,2014,January,01/1/2014,Offices of Other Health Practitioners,70900,18496400,16922600,1573700,8.5
3963,State,California,2014,January,01/1/2014,Medical & Diagnostic Laboratories,32400,18496400,16922600,1573700,8.5
3964,State,California,2014,January,01/1/2014,"          Private Colleges, Universities, and Professional Schools",136000,18496400,16922600,1573700,8.5
3965,State,California,2014,January,01/1/2014,Other Ambulatory Health Care Serv.,25700,18496400,16922600,1573700,8.5
3966,State,California,2014,January,01/1/2014,            Electronics and Appliance Retailers,64800,18496400,16922600,1573700,8.5
3967,State,California,2014,January,01/1/2014,Advertising and Related Services,62200,18496400,16922600,1573700,8.5
3968,State,California,2014,January,01/1/2014,          Waste Management and Remediation Services,45500,18496400,16922600,1573700,8.5
3969,State,California,2014,January,01/1/2014,Elementary and Secondary Schools,84400,18496400,16922600,1573700,8.5
3970,State,California,2014,January,01/1/2014,Other Schools & Instruction,58600,18496400,16922600,1573700,8.5
3971,State,California,2014,January,01/1/2014,Residential Intellectual & Developmental Disability,46700,18496400,16922600,1573700,8.5
7662,State,California,2014,February,02/1/2014,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,244600,18605200,17033800,1571500,8.4
7663,State,California,2014,February,02/1/2014,Comm & Industrial Mach Rental & Leasing,17400,18605200,17033800,1571500,8.4
7664,State,California,2014,February,02/1/2014,General Rental Centers,3700,18605200,17033800,1571500,8.4
7665,State,California,2014,February,02/1/2014,Real Estate,201500,18605200,17033800,1571500,8.4
7666,State,California,2014,February,02/1/2014,Nondepository Credit Intermediation,50000,18605200,17033800,1571500,8.4
7667,State,California,2014,February,02/1/2014,          State Government Educational Services,241800,18605200,17033800,1571500,8.4
7668,State,California,2014,February,02/1/2014,            City Government,252700,18605200,17033800,1571500,8.4
7669,State,California,2014,February,02/1/2014,          Local Government Educational Services,923000,18605200,17033800,1571500,8.4
7670,State,California,2014,February,02/1/2014,"Bus,Labor, Political & Other like Org.",40800,18605200,17033800,1571500,8.4
7671,State,California,2014,February,02/1/2014,Civic & Social Organizations,40000,18605200,17033800,1571500,8.4
7672,State,California,2014,February,02/1/2014,            Aerospace Product and Parts Manufacturing,78500,18605200,17033800,1571500,8.4
7673,State,California,2014,February,02/1/2014,Electronic Instrument Manufacturing,74000,18605200,17033800,1571500,8.4
7674,State,California,2014,February,02/1/2014,          Beverage and Tobacco Product Manufacturing,48000,18605200,17033800,1571500,8.4
7675,State,California,2014,February,02/1/2014,Other Food Mfg.,29300,18605200,17033800,1571500,8.4
7676,State,California,2014,February,02/1/2014,            Bakeries and Tortilla Manufacturing,40900,18605200,17033800,1571500,8.4
7677,State,California,2014,February,02/1/2014,            Household and Institutional Furniture and Kitchen Cabinet Manufacturing,21400,18605200,17033800,1571500,8.4
7678,State,California,2014,February,02/1/2014,Fruit & Vegetable Preserving & Specialty,23800,18605200,17033800,1571500,8.4
7679,State,California,2014,February,02/1/2014,Medical Equipment & Supplies Mfg.,57100,18605200,17033800,1571500,8.4
7680,State,California,2014,February,02/1/2014,            Ship and Boat Building,7200,18605200,17033800,1571500,8.4
7681,State,California,2014,February,02/1/2014,Semiconductor and Electronic Component M,91600,18605200,17033800,1571500,8.4
7682,State,California,2014,February,02/1/2014,Communications Equipment Manufacturing,22300,18605200,17033800,1571500,8.4
7683,State,California,2014,February,02/1/2014,Electronic Computer Manufacturing,51200,18605200,17033800,1571500,8.4
7684,State,California,2014,February,02/1/2014,Semiconductor and Related Devices Manufa,50700,18605200,17033800,1571500,8.4
7685,State,California,2014,February,02/1/2014,Bare Printed Circuit Board Manufacturing,8700,18605200,17033800,1571500,8.4
7686,State,California,2014,February,02/1/2014,          Furniture and Related Product Manufacturing,33700,18605200,17033800,1571500,8.4
7687,State,California,2014,February,02/1/2014,Electrical Equipment and Appliance Manuf,29500,18605200,17033800,1571500,8.4
7688,State,California,2014,February,02/1/2014,          Computer and Electronic Product Manufacturing,263700,18605200,17033800,1571500,8.4
7689,State,California,2014,February,02/1/2014,            Computer and Peripheral Equipment Manufacturing,63900,18605200,17033800,1571500,8.4
7690,State,California,2014,February,02/1/2014,Apparel Knitting Mills,1400,18605200,17033800,1571500,8.4
7691,State,California,2014,February,02/1/2014,            Pharmaceutical and Medicine Manufacturing,40900,18605200,17033800,1571500,8.4
7692,State,California,2014,February,02/1/2014,Motor Vehicle Mfg.,5700,18605200,17033800,1571500,8.4
7693,State,California,2014,February,02/1/2014,Transportation Equipment Manufacturing,111900,18605200,17033800,1571500,8.4
7694,State,California,2014,February,02/1/2014,            State Government Excluding Education,255000,18605200,17033800,1571500,8.4
7695,State,California,2014,February,02/1/2014,Department of Defense,58500,18605200,17033800,1571500,8.4
7696,State,California,2014,February,02/1/2014,Government,2415000,18605200,17033800,1571500,8.4
7697,State,California,2014,February,02/1/2014,Dairy Product Manufacturing,17400,18605200,17033800,1571500,8.4
7698,State,California,2014,February,02/1/2014,          Food Manufacturing,148300,18605200,17033800,1571500,8.4
7699,State,California,2014,February,02/1/2014,        Non-Durable Goods,466400,18605200,17033800,1571500,8.4
7700,State,California,2014,February,02/1/2014,Other Miscellaneous Durable Goods Mfg.,30700,18605200,17033800,1571500,8.4
7701,State,California,2014,February,02/1/2014,Miscellaneous Durable Goods Manufacturing,87800,18605200,17033800,1571500,8.4
7702,State,California,2014,February,02/1/2014,            Animal Slaughtering and Processing,22200,18605200,17033800,1571500,8.4
7703,State,California,2014,February,02/1/2014,Textile Product Mills,8600,18605200,17033800,1571500,8.4
7704,State,California,2014,February,02/1/2014,ResidualTextile Mills,8500,18605200,17033800,1571500,8.4
7705,State,California,2014,February,02/1/2014,               County Government,327000,18605200,17033800,1571500,8.4
7706,State,California,2014,February,02/1/2014,            Local Government Excluding Educational Services,754700,18605200,17033800,1571500,8.4
7707,State,California,2014,February,02/1/2014,          Petroleum and Coal Products Manufacturing,14400,18605200,17033800,1571500,8.4
7708,State,California,2014,February,02/1/2014,          Printing and Related Support Activities,42400,18605200,17033800,1571500,8.4
7709,State,California,2014,February,02/1/2014,Converted Paper Product Mfg.,19600,18605200,17033800,1571500,8.4
7710,State,California,2014,February,02/1/2014,            Cut and Sew Apparel Manufacturing,53100,18605200,17033800,1571500,8.4
7711,State,California,2014,February,02/1/2014,Paper Manufacturing,21000,18605200,17033800,1571500,8.4
7712,State,California,2014,February,02/1/2014,Apparel Manufacturing,56500,18605200,17033800,1571500,8.4
7713,State,California,2014,February,02/1/2014,Indian Tribes,58700,18605200,17033800,1571500,8.4
7714,State,California,2014,February,02/1/2014,Local Government,1677700,18605200,17033800,1571500,8.4
7715,State,California,2014,February,02/1/2014,          Total State and Local Government,2174500,18605200,17033800,1571500,8.4
7716,State,California,2014,February,02/1/2014,          Federal Government excluding Department of Defense,182000,18605200,17033800,1571500,8.4
7717,State,California,2014,February,02/1/2014,Chemical Manufacturing,71900,18605200,17033800,1571500,8.4
7718,State,California,2014,February,02/1/2014,               Special Districts plus Tribes,116300,18605200,17033800,1571500,8.4
7719,State,California,2014,February,02/1/2014,State Government,496800,18605200,17033800,1571500,8.4
7720,State,California,2014,February,02/1/2014,Federal Government,240500,18605200,17033800,1571500,8.4
7721,State,California,2014,February,02/1/2014,"            Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",50700,18605200,17033800,1571500,8.4
7722,State,California,2014,February,02/1/2014,            Radio and Television Broadcasting Stations,13900,18605200,17033800,1571500,8.4
7723,State,California,2014,February,02/1/2014,Manufacturing,1264100,18605200,17033800,1571500,8.4
7724,State,California,2014,February,02/1/2014,Support Activities for Mining,15100,18605200,17033800,1571500,8.4
7725,State,California,2014,February,02/1/2014,"     Mining, Logging and Construction",673800,18605200,17033800,1571500,8.4
7726,State,California,2014,February,02/1/2014,          Other Heavy and Civil Engineering Construction,7100,18605200,17033800,1571500,8.4
7727,State,California,2014,February,02/1/2014,L& Subdivision,7800,18605200,17033800,1571500,8.4
7728,State,California,2014,February,02/1/2014,Utility System Const.,39800,18605200,17033800,1571500,8.4
7729,State,California,2014,February,02/1/2014,Construction of Buildings,148600,18605200,17033800,1571500,8.4
7730,State,California,2014,February,02/1/2014,      Mining and Logging,28000,18605200,17033800,1571500,8.4
7731,State,California,2014,February,02/1/2014,Logging,1300,18605200,17033800,1571500,8.4
7732,State,California,2014,February,02/1/2014,"Mining, except Oil & Gas",5400,18605200,17033800,1571500,8.4
7733,State,California,2014,February,02/1/2014,Oil & Gas Extraction,6200,18605200,17033800,1571500,8.4
7734,State,California,2014,February,02/1/2014,               Wired Telecommunications Carriers,58200,18605200,17033800,1571500,8.4
7735,State,California,2014,February,02/1/2014,            Furniture and Home Furnishings Retailers,52100,18605200,17033800,1571500,8.4
7736,State,California,2014,February,02/1/2014,"Management, Scientific and Technical Con",204300,18605200,17033800,1571500,8.4
7737,State,California,2014,February,02/1/2014,Telecommunications,86900,18605200,17033800,1571500,8.4
7738,State,California,2014,February,02/1/2014,          Broadcasting and Content Providers,64600,18605200,17033800,1571500,8.4
7739,State,California,2014,February,02/1/2014,Total Private,12912400,18605200,17033800,1571500,8.4
7740,State,California,2014,February,02/1/2014,Machine Shops & Threaded Product Mfg.,43400,18605200,17033800,1571500,8.4
7741,State,California,2014,February,02/1/2014,          Computer Systems Design and Related Services,252600,18605200,17033800,1571500,8.4
7742,State,California,2014,February,02/1/2014,"          Architectural, Engineering, and Related Services",162200,18605200,17033800,1571500,8.4
7743,State,California,2014,February,02/1/2014,"Accounting, Tax Preparation and Bookkeep",138400,18605200,17033800,1571500,8.4
7744,State,California,2014,February,02/1/2014,"        Professional, Scientific, and Technical Services",1164400,18605200,17033800,1571500,8.4
7745,State,California,2014,February,02/1/2014,      Professional and Business Services,2379300,18605200,17033800,1571500,8.4
7746,State,California,2014,February,02/1/2014,          Real Estate and Rental and Leasing,260900,18605200,17033800,1571500,8.4
7747,State,California,2014,February,02/1/2014,"          Web Search Portals, Libraries, Archives, and Other ",40100,18605200,17033800,1571500,8.4
7748,State,California,2014,February,02/1/2014,"Data Processing, Hosting & Related Services",28700,18605200,17033800,1571500,8.4
7749,State,California,2014,February,02/1/2014,Durable Goods,797700,18605200,17033800,1571500,8.4
7750,State,California,2014,February,02/1/2014,Fabricated Metal Product Mfg,128200,18605200,17033800,1571500,8.4
7751,State,California,2014,February,02/1/2014,Primary Metal Manufacturing,18700,18605200,17033800,1571500,8.4
7752,State,California,2014,February,02/1/2014,Other Wood Product Mfg.,15000,18605200,17033800,1571500,8.4
7753,State,California,2014,February,02/1/2014,Building Finishing Contractors,104900,18605200,17033800,1571500,8.4
7754,State,California,2014,February,02/1/2014,"          Highway, Street, and Bridge Construction",19700,18605200,17033800,1571500,8.4
7755,State,California,2014,February,02/1/2014,        Finance and Insurance,515300,18605200,17033800,1571500,8.4
